timestamp,container,cpu_pct,mem_usage,mem_pct
2026-04-20T18:09:02Z,89bf1864880be1818a9b138f876fe913b8dc653649d8367ab356d0d8cb416d55,5.89%,47.09MiB / 31.3GiB,0.15%
2026-04-20T18:09:34Z,8da66479234942dc009ec84e8a3400ff772c3a81a7d3cff0bc9692b5e242bf92,1.65%,356.5MiB / 12GiB,2.90%
2026-04-20T18:09:34Z,b319a3f7c7c16d044477f1836e37bece739792c56820f1477bd3f9c420075f5b,0.02%,4.098MiB / 256MiB,1.60%
2026-04-20T18:09:34Z,31cc36f9d7b820b5a02846978ca10a28a6483a2f5a0bd15a0c515d61ed0376bd,0.47%,1.924GiB / 9GiB,21.38%
2026-04-20T18:09:34Z,8f639fdc8d151413229eca21f87217a559da480dd40abcc549af038a7b53f813,0.62%,2.374GiB / 4GiB,59.35%
2026-04-20T18:09:34Z,88b3bd505d461a68892586d441b55222ba02f719ea3456235cd90ec9ac245ec1,0.00%,29.69MiB / 31.3GiB,0.09%
2026-04-20T18:09:34Z,1ce7a3d06cdb6246f9fc70fa7ff48153c171c197f110f456297e0e7a4e2165eb,0.00%,8.105MiB / 512MiB,1.58%
2026-04-20T18:09:34Z,d6b977384d80c3a57cfb54c5a9c581d5ca880d76c2c1f2bd9cd67f490f67ae25,2.75%,117.4MiB / 2GiB,5.73%
2026-04-20T18:09:34Z,8d5fca34d5443b21d1761f5661daef07d2d9d7e1cb72b8177fe05670e9ae3ba8,0.70%,321.4MiB / 2GiB,15.70%
2026-04-20T18:09:34Z,78eea2df72e77ee0a3b90c68c32171bd6c09ef412139c638b90d4151abbf6f72,1.83%,7.477MiB / 1GiB,0.73%
2026-04-20T18:09:34Z,49b7e2540ff41fa5fef1bd0442ec50cc6a18f1780a6fc0a13bd1aa3c2de5f536,0.03%,9.883MiB / 512MiB,1.93%
2026-04-20T18:09:34Z,10c8496a280e3ec370eaf98ce0db6f74ebfc25b13118e4608a510cc2fb034794,2.76%,46.39MiB / 4GiB,1.13%
2026-04-20T18:09:34Z,707bd8a231a551b4a56b4248ed1915e574f25be6b63f66effcd1ed4f404a2dda,0.00%,47.72MiB / 512MiB,9.32%
2026-04-20T18:09:34Z,8c240331e94a063d2b64a8b8a9cb0a2380a64790faabc2f4f55ae505f342d41e,1.70%,278.5MiB / 1GiB,27.19%
2026-04-20T18:09:34Z,735f81c8f13e50c17f76e4a237e3d2d6805825cdb4495792c497889c396d270f,0.20%,268.8MiB / 1GiB,26.25%
2026-04-20T18:09:34Z,8b1931ea1977ce92f55d0a98e568c5cce0d52bd6750daa20d38ddddecab31302,1.80%,449.4MiB / 1GiB,43.88%
2026-04-20T18:09:34Z,89bf1864880be1818a9b138f876fe913b8dc653649d8367ab356d0d8cb416d55,0.00%,46.85MiB / 31.3GiB,0.15%
2026-04-20T18:10:07Z,8da66479234942dc009ec84e8a3400ff772c3a81a7d3cff0bc9692b5e242bf92,16.82%,361.1MiB / 12GiB,2.94%
2026-04-20T18:10:07Z,b319a3f7c7c16d044477f1836e37bece739792c56820f1477bd3f9c420075f5b,0.01%,4.094MiB / 256MiB,1.60%
2026-04-20T18:10:07Z,31cc36f9d7b820b5a02846978ca10a28a6483a2f5a0bd15a0c515d61ed0376bd,0.50%,1.924GiB / 9GiB,21.38%
2026-04-20T18:10:07Z,8f639fdc8d151413229eca21f87217a559da480dd40abcc549af038a7b53f813,0.61%,2.374GiB / 4GiB,59.36%
2026-04-20T18:10:07Z,88b3bd505d461a68892586d441b55222ba02f719ea3456235cd90ec9ac245ec1,0.00%,29.72MiB / 31.3GiB,0.09%
2026-04-20T18:10:07Z,1ce7a3d06cdb6246f9fc70fa7ff48153c171c197f110f456297e0e7a4e2165eb,0.00%,8.105MiB / 512MiB,1.58%
2026-04-20T18:10:07Z,d6b977384d80c3a57cfb54c5a9c581d5ca880d76c2c1f2bd9cd67f490f67ae25,0.10%,117.4MiB / 2GiB,5.73%
2026-04-20T18:10:07Z,8d5fca34d5443b21d1761f5661daef07d2d9d7e1cb72b8177fe05670e9ae3ba8,0.81%,321.4MiB / 2GiB,15.70%
2026-04-20T18:10:07Z,78eea2df72e77ee0a3b90c68c32171bd6c09ef412139c638b90d4151abbf6f72,2.04%,7.223MiB / 1GiB,0.71%
2026-04-20T18:10:07Z,49b7e2540ff41fa5fef1bd0442ec50cc6a18f1780a6fc0a13bd1aa3c2de5f536,0.03%,9.891MiB / 512MiB,1.93%
2026-04-20T18:10:07Z,10c8496a280e3ec370eaf98ce0db6f74ebfc25b13118e4608a510cc2fb034794,0.02%,46.31MiB / 4GiB,1.13%
2026-04-20T18:10:07Z,707bd8a231a551b4a56b4248ed1915e574f25be6b63f66effcd1ed4f404a2dda,0.00%,47.72MiB / 512MiB,9.32%
2026-04-20T18:10:07Z,8c240331e94a063d2b64a8b8a9cb0a2380a64790faabc2f4f55ae505f342d41e,1.90%,277.8MiB / 1GiB,27.13%
2026-04-20T18:10:07Z,735f81c8f13e50c17f76e4a237e3d2d6805825cdb4495792c497889c396d270f,0.23%,268.8MiB / 1GiB,26.25%
2026-04-20T18:10:07Z,8b1931ea1977ce92f55d0a98e568c5cce0d52bd6750daa20d38ddddecab31302,98.81%,405.1MiB / 1GiB,39.57%
2026-04-20T18:10:07Z,89bf1864880be1818a9b138f876fe913b8dc653649d8367ab356d0d8cb416d55,0.00%,46.85MiB / 31.3GiB,0.15%
2026-04-20T18:10:40Z,8da66479234942dc009ec84e8a3400ff772c3a81a7d3cff0bc9692b5e242bf92,0.01%,356.5MiB / 12GiB,2.90%
2026-04-20T18:10:40Z,b319a3f7c7c16d044477f1836e37bece739792c56820f1477bd3f9c420075f5b,0.02%,4.09MiB / 256MiB,1.60%
2026-04-20T18:10:40Z,31cc36f9d7b820b5a02846978ca10a28a6483a2f5a0bd15a0c515d61ed0376bd,0.45%,1.924GiB / 9GiB,21.38%
2026-04-20T18:10:40Z,8f639fdc8d151413229eca21f87217a559da480dd40abcc549af038a7b53f813,0.68%,2.374GiB / 4GiB,59.35%
2026-04-20T18:10:40Z,88b3bd505d461a68892586d441b55222ba02f719ea3456235cd90ec9ac245ec1,0.00%,29.72MiB / 31.3GiB,0.09%
2026-04-20T18:10:40Z,1ce7a3d06cdb6246f9fc70fa7ff48153c171c197f110f456297e0e7a4e2165eb,0.00%,8.105MiB / 512MiB,1.58%
2026-04-20T18:10:40Z,d6b977384d80c3a57cfb54c5a9c581d5ca880d76c2c1f2bd9cd67f490f67ae25,0.22%,117.4MiB / 2GiB,5.73%
2026-04-20T18:10:40Z,8d5fca34d5443b21d1761f5661daef07d2d9d7e1cb72b8177fe05670e9ae3ba8,0.67%,321.4MiB / 2GiB,15.70%
2026-04-20T18:10:40Z,78eea2df72e77ee0a3b90c68c32171bd6c09ef412139c638b90d4151abbf6f72,2.02%,7.973MiB / 1GiB,0.78%
2026-04-20T18:10:40Z,49b7e2540ff41fa5fef1bd0442ec50cc6a18f1780a6fc0a13bd1aa3c2de5f536,0.02%,9.883MiB / 512MiB,1.93%
2026-04-20T18:10:40Z,10c8496a280e3ec370eaf98ce0db6f74ebfc25b13118e4608a510cc2fb034794,0.01%,46.26MiB / 4GiB,1.13%
2026-04-20T18:10:40Z,707bd8a231a551b4a56b4248ed1915e574f25be6b63f66effcd1ed4f404a2dda,0.04%,47.72MiB / 512MiB,9.32%
2026-04-20T18:10:40Z,8c240331e94a063d2b64a8b8a9cb0a2380a64790faabc2f4f55ae505f342d41e,1.77%,278.2MiB / 1GiB,27.17%
2026-04-20T18:10:40Z,735f81c8f13e50c17f76e4a237e3d2d6805825cdb4495792c497889c396d270f,0.25%,268.8MiB / 1GiB,26.25%
2026-04-20T18:10:40Z,8b1931ea1977ce92f55d0a98e568c5cce0d52bd6750daa20d38ddddecab31302,1.71%,450MiB / 1GiB,43.95%
2026-04-20T18:10:40Z,89bf1864880be1818a9b138f876fe913b8dc653649d8367ab356d0d8cb416d55,0.00%,46.85MiB / 31.3GiB,0.15%
2026-04-20T18:11:12Z,8da66479234942dc009ec84e8a3400ff772c3a81a7d3cff0bc9692b5e242bf92,1.04%,356.5MiB / 12GiB,2.90%
2026-04-20T18:11:12Z,b319a3f7c7c16d044477f1836e37bece739792c56820f1477bd3f9c420075f5b,3.54%,4.098MiB / 256MiB,1.60%
2026-04-20T18:11:12Z,31cc36f9d7b820b5a02846978ca10a28a6483a2f5a0bd15a0c515d61ed0376bd,0.44%,1.924GiB / 9GiB,21.38%
2026-04-20T18:11:12Z,8f639fdc8d151413229eca21f87217a559da480dd40abcc549af038a7b53f813,0.63%,2.374GiB / 4GiB,59.35%
2026-04-20T18:11:12Z,88b3bd505d461a68892586d441b55222ba02f719ea3456235cd90ec9ac245ec1,0.00%,29.72MiB / 31.3GiB,0.09%
2026-04-20T18:11:12Z,1ce7a3d06cdb6246f9fc70fa7ff48153c171c197f110f456297e0e7a4e2165eb,0.00%,8.105MiB / 512MiB,1.58%
2026-04-20T18:11:12Z,d6b977384d80c3a57cfb54c5a9c581d5ca880d76c2c1f2bd9cd67f490f67ae25,0.28%,117.4MiB / 2GiB,5.73%
2026-04-20T18:11:12Z,8d5fca34d5443b21d1761f5661daef07d2d9d7e1cb72b8177fe05670e9ae3ba8,4.24%,321.5MiB / 2GiB,15.70%
2026-04-20T18:11:12Z,78eea2df72e77ee0a3b90c68c32171bd6c09ef412139c638b90d4151abbf6f72,4.53%,7.617MiB / 1GiB,0.74%
2026-04-20T18:11:12Z,49b7e2540ff41fa5fef1bd0442ec50cc6a18f1780a6fc0a13bd1aa3c2de5f536,2.38%,9.891MiB / 512MiB,1.93%
2026-04-20T18:11:12Z,10c8496a280e3ec370eaf98ce0db6f74ebfc25b13118e4608a510cc2fb034794,0.02%,46.22MiB / 4GiB,1.13%
2026-04-20T18:11:12Z,707bd8a231a551b4a56b4248ed1915e574f25be6b63f66effcd1ed4f404a2dda,0.00%,47.73MiB / 512MiB,9.32%
2026-04-20T18:11:12Z,8c240331e94a063d2b64a8b8a9cb0a2380a64790faabc2f4f55ae505f342d41e,1.65%,277.8MiB / 1GiB,27.13%
2026-04-20T18:11:12Z,735f81c8f13e50c17f76e4a237e3d2d6805825cdb4495792c497889c396d270f,8.68%,268.8MiB / 1GiB,26.25%
2026-04-20T18:11:12Z,8b1931ea1977ce92f55d0a98e568c5cce0d52bd6750daa20d38ddddecab31302,5.41%,450.4MiB / 1GiB,43.98%
2026-04-20T18:11:12Z,89bf1864880be1818a9b138f876fe913b8dc653649d8367ab356d0d8cb416d55,0.00%,46.85MiB / 31.3GiB,0.15%
2026-04-20T18:11:45Z,8da66479234942dc009ec84e8a3400ff772c3a81a7d3cff0bc9692b5e242bf92,0.00%,356.4MiB / 12GiB,2.90%
2026-04-20T18:11:45Z,b319a3f7c7c16d044477f1836e37bece739792c56820f1477bd3f9c420075f5b,0.02%,4.094MiB / 256MiB,1.60%
2026-04-20T18:11:45Z,31cc36f9d7b820b5a02846978ca10a28a6483a2f5a0bd15a0c515d61ed0376bd,0.51%,1.924GiB / 9GiB,21.38%
2026-04-20T18:11:45Z,8f639fdc8d151413229eca21f87217a559da480dd40abcc549af038a7b53f813,0.63%,2.374GiB / 4GiB,59.35%
2026-04-20T18:11:45Z,88b3bd505d461a68892586d441b55222ba02f719ea3456235cd90ec9ac245ec1,0.00%,29.75MiB / 31.3GiB,0.09%
2026-04-20T18:11:45Z,1ce7a3d06cdb6246f9fc70fa7ff48153c171c197f110f456297e0e7a4e2165eb,0.00%,8.105MiB / 512MiB,1.58%
2026-04-20T18:11:45Z,d6b977384d80c3a57cfb54c5a9c581d5ca880d76c2c1f2bd9cd67f490f67ae25,0.14%,117.4MiB / 2GiB,5.73%
2026-04-20T18:11:45Z,8d5fca34d5443b21d1761f5661daef07d2d9d7e1cb72b8177fe05670e9ae3ba8,0.72%,321.4MiB / 2GiB,15.70%
2026-04-20T18:11:45Z,78eea2df72e77ee0a3b90c68c32171bd6c09ef412139c638b90d4151abbf6f72,2.02%,7.469MiB / 1GiB,0.73%
2026-04-20T18:11:45Z,49b7e2540ff41fa5fef1bd0442ec50cc6a18f1780a6fc0a13bd1aa3c2de5f536,0.02%,9.891MiB / 512MiB,1.93%
2026-04-20T18:11:45Z,10c8496a280e3ec370eaf98ce0db6f74ebfc25b13118e4608a510cc2fb034794,0.03%,46.26MiB / 4GiB,1.13%
2026-04-20T18:11:45Z,707bd8a231a551b4a56b4248ed1915e574f25be6b63f66effcd1ed4f404a2dda,0.00%,47.71MiB / 512MiB,9.32%
2026-04-20T18:11:45Z,8c240331e94a063d2b64a8b8a9cb0a2380a64790faabc2f4f55ae505f342d41e,1.69%,277.9MiB / 1GiB,27.14%
2026-04-20T18:11:45Z,735f81c8f13e50c17f76e4a237e3d2d6805825cdb4495792c497889c396d270f,0.48%,268.8MiB / 1GiB,26.25%
2026-04-20T18:11:45Z,8b1931ea1977ce92f55d0a98e568c5cce0d52bd6750daa20d38ddddecab31302,1.67%,450.9MiB / 1GiB,44.03%
2026-04-20T18:11:45Z,89bf1864880be1818a9b138f876fe913b8dc653649d8367ab356d0d8cb416d55,0.00%,46.85MiB / 31.3GiB,0.15%
2026-04-20T18:12:17Z,8da66479234942dc009ec84e8a3400ff772c3a81a7d3cff0bc9692b5e242bf92,2.03%,356.4MiB / 12GiB,2.90%
2026-04-20T18:12:17Z,b319a3f7c7c16d044477f1836e37bece739792c56820f1477bd3f9c420075f5b,0.01%,4.09MiB / 256MiB,1.60%
2026-04-20T18:12:17Z,31cc36f9d7b820b5a02846978ca10a28a6483a2f5a0bd15a0c515d61ed0376bd,0.51%,1.924GiB / 9GiB,21.38%
2026-04-20T18:12:17Z,8f639fdc8d151413229eca21f87217a559da480dd40abcc549af038a7b53f813,0.75%,2.374GiB / 4GiB,59.35%
2026-04-20T18:12:17Z,88b3bd505d461a68892586d441b55222ba02f719ea3456235cd90ec9ac245ec1,0.00%,29.75MiB / 31.3GiB,0.09%
2026-04-20T18:12:17Z,1ce7a3d06cdb6246f9fc70fa7ff48153c171c197f110f456297e0e7a4e2165eb,0.00%,8.105MiB / 512MiB,1.58%
2026-04-20T18:12:17Z,d6b977384d80c3a57cfb54c5a9c581d5ca880d76c2c1f2bd9cd67f490f67ae25,0.22%,117.4MiB / 2GiB,5.73%
2026-04-20T18:12:17Z,8d5fca34d5443b21d1761f5661daef07d2d9d7e1cb72b8177fe05670e9ae3ba8,0.69%,321.4MiB / 2GiB,15.70%
2026-04-20T18:12:17Z,78eea2df72e77ee0a3b90c68c32171bd6c09ef412139c638b90d4151abbf6f72,2.09%,7.473MiB / 1GiB,0.73%
2026-04-20T18:12:17Z,49b7e2540ff41fa5fef1bd0442ec50cc6a18f1780a6fc0a13bd1aa3c2de5f536,0.03%,9.887MiB / 512MiB,1.93%
2026-04-20T18:12:17Z,10c8496a280e3ec370eaf98ce0db6f74ebfc25b13118e4608a510cc2fb034794,0.42%,46.61MiB / 4GiB,1.14%
2026-04-20T18:12:17Z,707bd8a231a551b4a56b4248ed1915e574f25be6b63f66effcd1ed4f404a2dda,0.00%,47.72MiB / 512MiB,9.32%
2026-04-20T18:12:17Z,8c240331e94a063d2b64a8b8a9cb0a2380a64790faabc2f4f55ae505f342d41e,1.76%,277.8MiB / 1GiB,27.13%
2026-04-20T18:12:17Z,735f81c8f13e50c17f76e4a237e3d2d6805825cdb4495792c497889c396d270f,0.49%,268.8MiB / 1GiB,26.25%
2026-04-20T18:12:17Z,8b1931ea1977ce92f55d0a98e568c5cce0d52bd6750daa20d38ddddecab31302,4.26%,449.6MiB / 1GiB,43.90%
2026-04-20T18:12:17Z,89bf1864880be1818a9b138f876fe913b8dc653649d8367ab356d0d8cb416d55,0.00%,46.85MiB / 31.3GiB,0.15%
2026-04-20T18:12:50Z,8da66479234942dc009ec84e8a3400ff772c3a81a7d3cff0bc9692b5e242bf92,1.25%,356.4MiB / 12GiB,2.90%
2026-04-20T18:12:50Z,b319a3f7c7c16d044477f1836e37bece739792c56820f1477bd3f9c420075f5b,0.01%,4.09MiB / 256MiB,1.60%
2026-04-20T18:12:50Z,31cc36f9d7b820b5a02846978ca10a28a6483a2f5a0bd15a0c515d61ed0376bd,8.71%,1.924GiB / 9GiB,21.38%
2026-04-20T18:12:50Z,8f639fdc8d151413229eca21f87217a559da480dd40abcc549af038a7b53f813,0.55%,2.374GiB / 4GiB,59.35%
2026-04-20T18:12:50Z,88b3bd505d461a68892586d441b55222ba02f719ea3456235cd90ec9ac245ec1,0.00%,29.82MiB / 31.3GiB,0.09%
2026-04-20T18:12:50Z,1ce7a3d06cdb6246f9fc70fa7ff48153c171c197f110f456297e0e7a4e2165eb,0.00%,8.109MiB / 512MiB,1.58%
2026-04-20T18:12:50Z,d6b977384d80c3a57cfb54c5a9c581d5ca880d76c2c1f2bd9cd67f490f67ae25,2.64%,117.4MiB / 2GiB,5.73%
2026-04-20T18:12:50Z,8d5fca34d5443b21d1761f5661daef07d2d9d7e1cb72b8177fe05670e9ae3ba8,0.68%,321.4MiB / 2GiB,15.70%
2026-04-20T18:12:50Z,78eea2df72e77ee0a3b90c68c32171bd6c09ef412139c638b90d4151abbf6f72,1.88%,7.473MiB / 1GiB,0.73%
2026-04-20T18:12:50Z,49b7e2540ff41fa5fef1bd0442ec50cc6a18f1780a6fc0a13bd1aa3c2de5f536,0.02%,9.891MiB / 512MiB,1.93%
2026-04-20T18:12:50Z,10c8496a280e3ec370eaf98ce0db6f74ebfc25b13118e4608a510cc2fb034794,2.60%,46.25MiB / 4GiB,1.13%
2026-04-20T18:12:50Z,707bd8a231a551b4a56b4248ed1915e574f25be6b63f66effcd1ed4f404a2dda,0.00%,47.72MiB / 512MiB,9.32%
2026-04-20T18:12:50Z,8c240331e94a063d2b64a8b8a9cb0a2380a64790faabc2f4f55ae505f342d41e,1.68%,277.8MiB / 1GiB,27.13%
2026-04-20T18:12:50Z,735f81c8f13e50c17f76e4a237e3d2d6805825cdb4495792c497889c396d270f,0.50%,268.8MiB / 1GiB,26.25%
2026-04-20T18:12:50Z,8b1931ea1977ce92f55d0a98e568c5cce0d52bd6750daa20d38ddddecab31302,10.08%,450.3MiB / 1GiB,43.97%
2026-04-20T18:12:50Z,89bf1864880be1818a9b138f876fe913b8dc653649d8367ab356d0d8cb416d55,0.00%,46.85MiB / 31.3GiB,0.15%
2026-04-20T18:13:23Z,8da66479234942dc009ec84e8a3400ff772c3a81a7d3cff0bc9692b5e242bf92,6.04%,356.4MiB / 12GiB,2.90%
2026-04-20T18:13:23Z,b319a3f7c7c16d044477f1836e37bece739792c56820f1477bd3f9c420075f5b,3.37%,4.094MiB / 256MiB,1.60%
2026-04-20T18:13:23Z,31cc36f9d7b820b5a02846978ca10a28a6483a2f5a0bd15a0c515d61ed0376bd,0.45%,1.924GiB / 9GiB,21.38%
2026-04-20T18:13:23Z,8f639fdc8d151413229eca21f87217a559da480dd40abcc549af038a7b53f813,0.62%,2.374GiB / 4GiB,59.35%
2026-04-20T18:13:23Z,88b3bd505d461a68892586d441b55222ba02f719ea3456235cd90ec9ac245ec1,0.00%,29.82MiB / 31.3GiB,0.09%
2026-04-20T18:13:23Z,1ce7a3d06cdb6246f9fc70fa7ff48153c171c197f110f456297e0e7a4e2165eb,0.00%,8.109MiB / 512MiB,1.58%
2026-04-20T18:13:23Z,d6b977384d80c3a57cfb54c5a9c581d5ca880d76c2c1f2bd9cd67f490f67ae25,0.22%,117.4MiB / 2GiB,5.73%
2026-04-20T18:13:23Z,8d5fca34d5443b21d1761f5661daef07d2d9d7e1cb72b8177fe05670e9ae3ba8,0.67%,321.4MiB / 2GiB,15.70%
2026-04-20T18:13:23Z,78eea2df72e77ee0a3b90c68c32171bd6c09ef412139c638b90d4151abbf6f72,1.91%,7.227MiB / 1GiB,0.71%
2026-04-20T18:13:23Z,49b7e2540ff41fa5fef1bd0442ec50cc6a18f1780a6fc0a13bd1aa3c2de5f536,0.02%,9.895MiB / 512MiB,1.93%
2026-04-20T18:13:23Z,10c8496a280e3ec370eaf98ce0db6f74ebfc25b13118e4608a510cc2fb034794,0.41%,46.27MiB / 4GiB,1.13%
2026-04-20T18:13:23Z,707bd8a231a551b4a56b4248ed1915e574f25be6b63f66effcd1ed4f404a2dda,0.00%,47.72MiB / 512MiB,9.32%
2026-04-20T18:13:23Z,8c240331e94a063d2b64a8b8a9cb0a2380a64790faabc2f4f55ae505f342d41e,5.01%,277.8MiB / 1GiB,27.13%
2026-04-20T18:13:23Z,735f81c8f13e50c17f76e4a237e3d2d6805825cdb4495792c497889c396d270f,0.41%,268.8MiB / 1GiB,26.25%
2026-04-20T18:13:23Z,8b1931ea1977ce92f55d0a98e568c5cce0d52bd6750daa20d38ddddecab31302,3.31%,449.8MiB / 1GiB,43.93%
2026-04-20T18:13:23Z,89bf1864880be1818a9b138f876fe913b8dc653649d8367ab356d0d8cb416d55,0.00%,46.85MiB / 31.3GiB,0.15%
2026-04-20T18:13:56Z,8da66479234942dc009ec84e8a3400ff772c3a81a7d3cff0bc9692b5e242bf92,6.64%,356.5MiB / 12GiB,2.90%
2026-04-20T18:13:56Z,b319a3f7c7c16d044477f1836e37bece739792c56820f1477bd3f9c420075f5b,0.01%,4.094MiB / 256MiB,1.60%
2026-04-20T18:13:56Z,31cc36f9d7b820b5a02846978ca10a28a6483a2f5a0bd15a0c515d61ed0376bd,219.46%,2.114GiB / 9GiB,23.49%
2026-04-20T18:13:56Z,8f639fdc8d151413229eca21f87217a559da480dd40abcc549af038a7b53f813,0.62%,2.374GiB / 4GiB,59.35%
2026-04-20T18:13:56Z,88b3bd505d461a68892586d441b55222ba02f719ea3456235cd90ec9ac245ec1,0.00%,29.82MiB / 31.3GiB,0.09%
2026-04-20T18:13:56Z,1ce7a3d06cdb6246f9fc70fa7ff48153c171c197f110f456297e0e7a4e2165eb,0.00%,8.109MiB / 512MiB,1.58%
2026-04-20T18:13:56Z,d6b977384d80c3a57cfb54c5a9c581d5ca880d76c2c1f2bd9cd67f490f67ae25,0.24%,117.4MiB / 2GiB,5.73%
2026-04-20T18:13:56Z,8d5fca34d5443b21d1761f5661daef07d2d9d7e1cb72b8177fe05670e9ae3ba8,0.69%,321.4MiB / 2GiB,15.70%
2026-04-20T18:13:56Z,78eea2df72e77ee0a3b90c68c32171bd6c09ef412139c638b90d4151abbf6f72,1.83%,7.723MiB / 1GiB,0.75%
2026-04-20T18:13:56Z,49b7e2540ff41fa5fef1bd0442ec50cc6a18f1780a6fc0a13bd1aa3c2de5f536,0.02%,9.883MiB / 512MiB,1.93%
2026-04-20T18:13:56Z,10c8496a280e3ec370eaf98ce0db6f74ebfc25b13118e4608a510cc2fb034794,0.03%,46.26MiB / 4GiB,1.13%
2026-04-20T18:13:56Z,707bd8a231a551b4a56b4248ed1915e574f25be6b63f66effcd1ed4f404a2dda,0.00%,47.72MiB / 512MiB,9.32%
2026-04-20T18:13:56Z,8c240331e94a063d2b64a8b8a9cb0a2380a64790faabc2f4f55ae505f342d41e,1.81%,277.8MiB / 1GiB,27.13%
2026-04-20T18:13:56Z,735f81c8f13e50c17f76e4a237e3d2d6805825cdb4495792c497889c396d270f,0.20%,268.8MiB / 1GiB,26.25%
2026-04-20T18:13:56Z,8b1931ea1977ce92f55d0a98e568c5cce0d52bd6750daa20d38ddddecab31302,2.94%,313.4MiB / 1GiB,30.61%
2026-04-20T18:13:56Z,89bf1864880be1818a9b138f876fe913b8dc653649d8367ab356d0d8cb416d55,0.00%,46.87MiB / 31.3GiB,0.15%
2026-04-20T18:14:28Z,8da66479234942dc009ec84e8a3400ff772c3a81a7d3cff0bc9692b5e242bf92,6.13%,356.9MiB / 12GiB,2.90%
2026-04-20T18:14:28Z,b319a3f7c7c16d044477f1836e37bece739792c56820f1477bd3f9c420075f5b,0.01%,4.094MiB / 256MiB,1.60%
2026-04-20T18:14:28Z,31cc36f9d7b820b5a02846978ca10a28a6483a2f5a0bd15a0c515d61ed0376bd,0.47%,1.924GiB / 9GiB,21.38%
2026-04-20T18:14:28Z,8f639fdc8d151413229eca21f87217a559da480dd40abcc549af038a7b53f813,0.57%,2.374GiB / 4GiB,59.36%
2026-04-20T18:14:28Z,88b3bd505d461a68892586d441b55222ba02f719ea3456235cd90ec9ac245ec1,0.00%,29.82MiB / 31.3GiB,0.09%
2026-04-20T18:14:28Z,1ce7a3d06cdb6246f9fc70fa7ff48153c171c197f110f456297e0e7a4e2165eb,0.00%,8.109MiB / 512MiB,1.58%
2026-04-20T18:14:28Z,d6b977384d80c3a57cfb54c5a9c581d5ca880d76c2c1f2bd9cd67f490f67ae25,0.27%,117.7MiB / 2GiB,5.75%
2026-04-20T18:14:28Z,8d5fca34d5443b21d1761f5661daef07d2d9d7e1cb72b8177fe05670e9ae3ba8,0.66%,321.4MiB / 2GiB,15.70%
2026-04-20T18:14:28Z,78eea2df72e77ee0a3b90c68c32171bd6c09ef412139c638b90d4151abbf6f72,1.88%,7.219MiB / 1GiB,0.70%
2026-04-20T18:14:28Z,49b7e2540ff41fa5fef1bd0442ec50cc6a18f1780a6fc0a13bd1aa3c2de5f536,0.02%,9.891MiB / 512MiB,1.93%
2026-04-20T18:14:28Z,10c8496a280e3ec370eaf98ce0db6f74ebfc25b13118e4608a510cc2fb034794,0.38%,46.27MiB / 4GiB,1.13%
2026-04-20T18:14:28Z,707bd8a231a551b4a56b4248ed1915e574f25be6b63f66effcd1ed4f404a2dda,0.00%,47.72MiB / 512MiB,9.32%
2026-04-20T18:14:28Z,8c240331e94a063d2b64a8b8a9cb0a2380a64790faabc2f4f55ae505f342d41e,1.62%,277.8MiB / 1GiB,27.13%
2026-04-20T18:14:28Z,735f81c8f13e50c17f76e4a237e3d2d6805825cdb4495792c497889c396d270f,0.23%,268.8MiB / 1GiB,26.25%
2026-04-20T18:14:28Z,8b1931ea1977ce92f55d0a98e568c5cce0d52bd6750daa20d38ddddecab31302,2.94%,450.7MiB / 1GiB,44.01%
2026-04-20T18:14:28Z,89bf1864880be1818a9b138f876fe913b8dc653649d8367ab356d0d8cb416d55,0.00%,46.86MiB / 31.3GiB,0.15%
